"","X","pid","date","condition","ts","uid","internal","external","feedname","feedname_general","ft","ftah","avgAttentionScore","fthrs","ftmin","ftahhrs","ftahmin","scrolledIntoOld"
"1055",1055,"p05","05/06",2,1620359175929105,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",4,NA,1,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"1056",1056,"p05","05/06",2,1620330041700041,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",34,NA,1,0.00944444444444444,0.566666666666667,NA,NA,"no"
"1057",1057,"p05","05/06",2,1620329918361022,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",1,NA,1,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"1058",1058,"p05","05/06",2,1620359297089151,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",8,NA,1,0.00222222222222222,0.133333333333333,NA,NA,"no"
"1059",1059,"p05","05/06",2,1620359317481157,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",8,NA,1,0.00222222222222222,0.133333333333333,NA,NA,"no"
"1060",1060,"p05","05/06",2,1620334090985001,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",4,4,1,0.00111111111111111,0.0666666666666667,0.00111111111111111,0.0666666666666667,"yes"
"1061",1061,"p05","05/06",2,1620329996831034,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",48,NA,1,0.0133333333333333,0.8,NA,NA,"no"
"1062",1062,"p05","05/06",2,1620332590019007,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",1,1,1,0.000277777777777778,0.0166666666666667,0.000277777777777778,0.0166666666666667,"yes"
"1063",1063,"p05","05/06",2,1620359117253085,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",6,6,1,0.00166666666666667,0.1,0.00166666666666667,0.1,"yes"
"1064",1064,"p05","05/07",2,1620433889868009,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",5,NA,2,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"1065",1065,"p05","05/07",2,1.62043e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",5,NA,2,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"1066",1066,"p05","05/07",2,1.62043e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",16,NA,2,0.00444444444444444,0.266666666666667,NA,NA,"no"
"1067",1067,"p05","05/07",2,1620442006738138,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",0,NA,2,0,0,NA,NA,"no"
"1068",1068,"p05","05/07",2,1620427477936038,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"1069",1069,"p05","05/07",2,1620441823151082,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"1070",1070,"p05","05/07",2,1620442044387143,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",35,NA,2,0.00972222222222222,0.583333333333333,NA,NA,"no"
"1071",1071,"p05","05/07",2,1620411549276076,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",9,NA,2,0.0025,0.15,NA,NA,"no"
"1072",1072,"p05","05/07",2,1620411387093038,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",10,NA,2,0.00277777777777778,0.166666666666667,NA,NA,"no"
"1073",1073,"p05","05/07",2,1620411161440049,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",18,NA,2,0.005,0.3,NA,NA,"no"
"1074",1074,"p05","05/07",2,1.62044e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",53,NA,2,0.0147222222222222,0.883333333333333,NA,NA,"no"
"1075",1075,"p05","05/07",2,1620442067774148,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",10,NA,2,0.00277777777777778,0.166666666666667,NA,NA,"no"
"1076",1076,"p05","05/07",2,1620442119171164,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"1077",1077,"p05","05/07",2,1620411398705044,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",6,NA,2,0.00166666666666667,0.1,NA,NA,"no"
"1078",1078,"p05","05/07",2,1620411630302105,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",7,NA,2,0.00194444444444444,0.116666666666667,NA,NA,"no"
"1079",1079,"p05","05/07",2,1620427566718072,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",7,5,2,0.00194444444444444,0.116666666666667,0.00138888888888889,0.0833333333333333,"yes"
"1080",1080,"p05","05/07",2,1620441855565088,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",23,NA,2,0.00638888888888889,0.383333333333333,NA,NA,"no"
"1081",1081,"p05","05/07",2,1620442694070264,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",3,3,2,0.000833333333333333,0.05,0.000833333333333333,0.05,"yes"
"1082",1082,"p05","05/07",2,1.62043e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",31,18,2,0.00861111111111111,0.516666666666667,0.005,0.3,"yes"
"1083",1083,"p05","05/07",2,1620441679966032,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",0,NA,2,0,0,NA,NA,"no"
"1084",1084,"p05","05/07",2,1620441992622117,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",7,NA,2,0.00194444444444444,0.116666666666667,NA,NA,"no"
"1085",1085,"p05","05/07",2,1620441602981004,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",30,NA,2,0.00833333333333333,0.5,NA,NA,"no"
"1086",1086,"p05","05/07",2,1620442001524127,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"1087",1087,"p05","05/07",2,1620435310548003,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",14,NA,2,0.00388888888888889,0.233333333333333,NA,NA,"no"
"1088",1088,"p05","05/07",2,1620442004400133,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",0,NA,2,0,0,NA,NA,"no"
"1089",1089,"p05","05/07",2,1620411615282098,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"1090",1090,"p05","05/07",2,1620411609192088,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",10,NA,2,0.00277777777777778,0.166666666666667,NA,NA,"no"
"1091",1091,"p05","05/07",2,1620411104657044,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",28,NA,2,0.00777777777777778,0.466666666666667,NA,NA,"no"
"1092",1092,"p05","05/07",2,1620427480678044,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"1093",1093,"p05","05/07",2,1620411342796027,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",0,NA,2,0,0,NA,NA,"no"
"1094",1094,"p05","05/07",2,1620441809660076,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",7,NA,2,0.00194444444444444,0.116666666666667,NA,NA,"no"
"1095",1095,"p05","05/07",2,1620411072232038,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",15,NA,2,0.00416666666666667,0.25,NA,NA,"no"
"1096",1096,"p05","05/07",2,1620427312505005,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",151,NA,2,0.0419444444444444,2.51666666666667,NA,NA,"no"
"1097",1097,"p05","05/07",2,1620441948849105,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",11,NA,2,0.00305555555555556,0.183333333333333,NA,NA,"no"
"1098",1098,"p05","05/07",2,1620411612134093,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"1099",1099,"p05","05/07",2,1620427432001028,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",26,NA,2,0.00722222222222222,0.433333333333333,NA,NA,"no"
"1100",1100,"p05","05/07",2,1620441966208111,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",8,NA,2,0.00222222222222222,0.133333333333333,NA,NA,"no"
"1101",1101,"p05","05/07",2,1620411590205082,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",29,NA,2,0.00805555555555556,0.483333333333333,NA,NA,"no"
"1102",1102,"p05","05/07",2,1620411173866055,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",3,NA,2,0.000833333333333333,0.05,NA,NA,"no"
"1103",1103,"p05","05/07",2,1620441616975014,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"1104",1104,"p05","05/07",2,1.62044e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",12,NA,2,0.00333333333333333,0.2,NA,NA,"no"
"1105",1105,"p05","05/07",2,1620441674833027,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",4,NA,2,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"1106",1106,"p05","05/07",2,1620410926039015,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",0,NA,2,0,0,NA,NA,"no"
"1107",1107,"p05","05/07",2,1620442079956154,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",5,NA,2,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"1108",1108,"p05","05/07",2,1620441874664094,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",2,NA,2,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"1109",1109,"p05","05/07",2,1.62041e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",41,NA,2,0.0113888888888889,0.683333333333333,NA,NA,"no"
"1110",1110,"p05","05/07",2,1.62043e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",31,NA,2,0.00861111111111111,0.516666666666667,NA,NA,"no"
"1111",1111,"p05","05/07",2,1620442294561214,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",20,NA,2,0.00555555555555556,0.333333333333333,NA,NA,"no"
"1112",1112,"p05","05/07",2,1620441686304037,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",4,NA,2,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"1113",1113,"p05","05/07",2,1620442690914263,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",34,3,2,0.00944444444444444,0.566666666666667,0.000833333333333333,0.05,"yes"
"1114",1114,"p05","05/07",2,1620442697388265,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",3,3,2,0.000833333333333333,0.05,0.000833333333333333,0.05,"yes"
"1115",1115,"p05","05/07",2,1620411622588104,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",5,0,2,0.00138888888888889,0.0833333333333333,0,0,"yes"
"1116",1116,"p05","05/07",2,1620442237359196,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",8,NA,2,0.00222222222222222,0.133333333333333,NA,NA,"no"
"1117",1117,"p05","05/07",2,1620441670819026,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",25,NA,2,0.00694444444444444,0.416666666666667,NA,NA,"no"
"1118",1118,"p05","05/07",2,1.62044e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",2,NA,2,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"1119",1119,"p05","05/07",2,1620411490611055,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",32,NA,2,0.00888888888888889,0.533333333333333,NA,NA,"no"
"1120",1120,"p05","05/07",2,1620411592924083,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",2,NA,2,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"1121",1121,"p05","05/07",2,1620442185173176,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",52,NA,2,0.0144444444444444,0.866666666666667,NA,NA,"no"
"1122",1122,"p05","05/07",2,1.62044e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",22,NA,2,0.00611111111111111,0.366666666666667,NA,NA,"no"
"1123",1123,"p05","05/07",2,1.62041e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",55,NA,2,0.0152777777777778,0.916666666666667,NA,NA,"no"
"1124",1124,"p05","05/07",2,1620427399674023,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",23,NA,2,0.00638888888888889,0.383333333333333,NA,NA,"no"
"1125",1125,"p05","05/07",2,1.62041e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",25,NA,2,0.00694444444444444,0.416666666666667,NA,NA,"no"
"1126",1126,"p05","05/07",2,1.62044e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",14,NA,2,0.00388888888888889,0.233333333333333,NA,NA,"no"
"1127",1127,"p05","05/07",2,1620411198291064,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",11,NA,2,0.00305555555555556,0.183333333333333,NA,NA,"no"
"1128",1128,"p05","05/07",2,1620411340486021,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",6,NA,2,0.00166666666666667,0.1,NA,NA,"no"
"1129",1129,"p05","05/07",2,1620411328816015,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",17,NA,2,0.00472222222222222,0.283333333333333,NA,NA,"no"
"1130",1130,"p05","05/07",2,1620411366615032,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",14,NA,2,0.00388888888888889,0.233333333333333,NA,NA,"no"
"1131",1131,"p05","05/07",2,1620411518929061,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",4,NA,2,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"1132",1132,"p05","05/07",2,1620433879167003,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",15,NA,2,0.00416666666666667,0.25,NA,NA,"no"
"1133",1133,"p05","05/07",2,1620442251382202,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",12,NA,2,0.00333333333333333,0.2,NA,NA,"no"
"1134",1134,"p05","05/07",2,1620441608894009,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",4,NA,2,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"1135",1135,"p05","05/07",2,1620427374085016,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",11,NA,2,0.00305555555555556,0.183333333333333,NA,NA,"no"
"1136",1136,"p05","05/07",2,1.62044e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",4,NA,2,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"1137",1137,"p05","05/07",2,1620442272606208,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",18,NA,2,0.005,0.3,NA,NA,"no"
"1138",1138,"p05","05/07",2,1.62041e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",17,NA,2,0.00472222222222222,0.283333333333333,NA,NA,"no"
"1139",1139,"p05","05/07",2,1620410867870004,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",51,17,2,0.0141666666666667,0.85,0.00472222222222222,0.283333333333333,"yes"
"1140",1140,"p05","05/07",2,1620427555738066,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",7,NA,2,0.00194444444444444,0.116666666666667,NA,NA,"no"
"1141",1141,"p05","05/07",2,1620410995396025,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",14,NA,2,0.00388888888888889,0.233333333333333,NA,NA,"no"
"1142",1142,"p05","05/07",2,1620441790624064,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",2,NA,2,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"1143",1143,"p05","05/07",2,1620433907089015,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",7,NA,2,0.00194444444444444,0.116666666666667,NA,NA,"no"
"1144",1144,"p05","05/07",2,1620411050969032,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",16,NA,2,0.00444444444444444,0.266666666666667,NA,NA,"no"
"1145",1145,"p05","05/07",2,1620441781460058,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",6,NA,2,0.00166666666666667,0.1,NA,NA,"no"
"1146",1146,"p05","05/07",2,1.62044e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",25,NA,2,0.00694444444444444,0.416666666666667,NA,NA,"no"
"1147",1147,"p05","05/07",2,1.62041e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",33,19,2,0.00916666666666667,0.55,0.00527777777777778,0.316666666666667,"yes"
"1148",1148,"p05","05/07",2,1620442371241235,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",0,NA,2,0,0,NA,NA,"no"
"1149",1149,"p05","05/07",2,1620411529923067,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",2,NA,2,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"1150",1150,"p05","05/07",2,1.62044e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1388216072013287425","list",1,NA,2,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"1151",1151,"p05","05/07",2,1620441774977057,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",11,7,2,0.00305555555555556,0.183333333333333,0.00194444444444444,0.116666666666667,"yes"
"1152",1152,"p05","05/08",2,1620498437367006,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",8,3,1,0.00222222222222222,0.133333333333333,0.000833333333333333,0.05,"yes"
"1153",1153,"p05","05/08",2,1620534254005008,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",1,1,1,0.000277777777777778,0.0166666666666667,0.000277777777777778,0.0166666666666667,"yes"
"1154",1154,"p05","05/08",2,1.62049e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",102,NA,1,0.0283333333333333,1.7,NA,NA,"no"
"1155",1155,"p05","05/08",2,1620487454842096,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",4,NA,1,0.00111111111111111,0.0666666666666667,NA,NA,"no"
"1156",1156,"p05","05/08",2,1620498441290012,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",2,2,1,0.000555555555555556,0.0333333333333333,0.000555555555555556,0.0333333333333333,"yes"
"1157",1157,"p05","05/08",2,1.62049e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",8,NA,1,0.00222222222222222,0.133333333333333,NA,NA,"no"
"1158",1158,"p05","05/08",2,1620534285989015,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",19,NA,1,0.00527777777777778,0.316666666666667,NA,NA,"no"
"1159",1159,"p05","05/08",2,1620491736847009,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",5,NA,1,0.00138888888888889,0.0833333333333333,NA,NA,"no"
"1160",1160,"p05","05/08",2,1620499284755071,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",0,0,1,0,0,0,0,"yes"
"1161",1161,"p05","05/08",2,1620487447083091,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",0,NA,1,0,0,NA,NA,"no"
"1162",1162,"p05","05/08",2,1620487114507014,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",1,NA,1,0.000277777777777778,0.0166666666666667,NA,NA,"no"
"1163",1163,"p05","05/08",2,1620487497043118,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",1,1,1,0.000277777777777778,0.0166666666666667,0.000277777777777778,0.0166666666666667,"yes"
"1164",1164,"p05","05/08",2,1620534266745014,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",5,2,1,0.00138888888888889,0.0833333333333333,0.000555555555555556,0.0333333333333333,"yes"
"1165",1165,"p05","05/08",2,1.6205e+15,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",15,NA,1,0.00416666666666667,0.25,NA,NA,"no"
"1166",1166,"p05","05/08",2,1620517925834005,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",76,NA,1,0.0211111111111111,1.26666666666667,NA,NA,"no"
"1167",1167,"p05","05/08",2,1620517955743015,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",19,NA,1,0.00527777777777778,0.316666666666667,NA,NA,"no"
"1168",1168,"p05","05/08",2,1620518130318051,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",24,3,1,0.00666666666666667,0.4,0.000833333333333333,0.05,"yes"
"1169",1169,"p05","05/08",2,1620490345280001,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",15,11,1,0.00416666666666667,0.25,0.00305555555555556,0.183333333333333,"yes"
"1170",1170,"p05","05/08",2,1620498520425042,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",2,NA,1,0.000555555555555556,0.0333333333333333,NA,NA,"no"
"1171",1171,"p05","05/08",2,1620534228755001,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386794923815493635","list",0,NA,1,0,0,NA,NA,"no"
"1172",1172,"p05","05/08",2,1620500431331006,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",13,NA,1,0.00361111111111111,0.216666666666667,NA,NA,"no"
"1173",1173,"p05","05/08",2,1620502867788048,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",12,NA,1,0.00333333333333333,0.2,NA,NA,"no"
"1174",1174,"p05","05/08",2,1620498516570036,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",18,NA,1,0.005,0.3,NA,NA,"no"
"1175",1175,"p05","05/08",2,1620501378695012,"f863e8fc567a0382572d3cf01a6a05d4","1",0,"1386793512797081600","list",18,NA,1,0.005,0.3,NA,NA,"no"
